"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE","File","Action","Mods"
"2026/05/14","22970.1","A","TN","FYM","FAYETTEVILLE","US","02/20","20","194","","N","NPI","GOOD","35","4","3.248","N","35.06756888","86","33","41.9434","W","-86.56165094","983.3","20","3","","","","","","","","","","","","","983.9","P4L","","","ODALS","Y","","","TREES","","C","23","88","2286","321","L","","","OWNER","2006/05/03","3RD PARTY SURVEY","2008/03/26","","","","","AVN","2011/04/11","5900","","5900","5900","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","23053.3","A","TN","2M2","LAWRENCEBURG","US","17/35","17","167","","N","NPI","FAIR","35","14","27.5372","N","35.24098255","87","15","35.6199","W","-87.25989441","936.5","25","3","","","","","","","","","","","","","936.5","P4L","","","","Y","","","TREES","","C","15","99","1732","127","L","","","3RD PARTY SURVEY","2021/11/14","3RD PARTY SURVEY","2021/11/14","","","","","3RD PARTY SURVEY","2021/11/14","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","23053.3","A","TN","2M2","LAWRENCEBURG","US","17/35","17","167","","N","NPI","FAIR","35","14","27.5372","N","35.24098255","87","15","35.6199","W","-87.25989441","936.5","25","3","","","","","","","","","","","","","936.5","P4L","","","","Y","","","TREES","","C","26","58","1730","379","L","","","3RD PARTY SURVEY","2021/11/14","3RD PARTY SURVEY","2021/11/14","","","","","3RD PARTY SURVEY","2021/11/14","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","23053.3","A","TN","2M2","LAWRENCEBURG","US","17/35","35","347","","N","NPI","FAIR","35","13","39.4314","N","35.22761983","87","15","21.5756","W","-87.25599322","927.3","24","3","","","","","","","","","","","","","927.3","P4L","","","","Y","","","TREES","","C","24","113","2818","167","L","","","3RD PARTY SURVEY","2021/11/14","3RD PARTY SURVEY","2021/11/14","","","","","3RD PARTY SURVEY","2021/11/14","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","23053.3","A","TN","2M2","LAWRENCEBURG","US","17/35","35","347","","N","NPI","FAIR","35","13","39.4314","N","35.22761983","87","15","21.5756","W","-87.25599322","927.3","24","3","","","","","","","","","","","","","927.3","P4L","","","","Y","","","TREES","","C","25","98","2743","609","L","","","3RD PARTY SURVEY","2021/11/14","3RD PARTY SURVEY","2021/11/14","","","","","3RD PARTY SURVEY","2021/11/14","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","23057.2","A","TN","TN74","LENOIR CITY","US","05/23","05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","23057.2","A","TN","TN74","LENOIR CITY","US","05/23","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","23109.","H","TN","72TN","MORRISTOWN","US","H1","H1","","","","","","36","12","57.33","N","36.215925","83","18","16.25","W","-83.30451388","1422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FAA-EST IMAGERY","2015/10/21","OWNER","2003/07/09","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","23118.14","A","TN","TN65","MURFREESBURG","US","01/19","01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","CITY"
"2026/05/14","23118.14","A","TN","TN65","MURFREESBORO","US","01/19","01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","CITY"
"2026/04/16","23118.14","A","TN","TN65","MURFREESBURG","US","01/19","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREE","","A(V)","","35","400","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","CITY"
"2026/05/14","23118.14","A","TN","TN65","MURFREESBORO","US","01/19","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREE","","A(V)","","35","400","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","CITY"
"2026/04/16","23122.1","A","TN","JWN","NASHVILLE","US","02/20","02","15","","","NPI","GOOD","36","10","30.1876","N","36.17505211","86","53","20.7097","W","-86.88908602","458.6","40","3","","","","","","","","","","","","","483.6","P4L","","","","Y","","","TREE","","C","27","49","1545","348","R","","","3RD PARTY SURVEY","2013/12/08","3RD PARTY SURVEY","2013/12/08","","","","","3RD PARTY SURVEY","2015/08/08","6001","6001","6001","6001","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","23122.1","A","TN","JWN","NASHVILLE","US","02/20","02","15","","","NPI","GOOD","36","10","30.1876","N","36.17505211","86","53","20.7097","W","-86.88908602","458.6","40","3","","","","","","","","","","","","","483.6","P4L","","","","Y","","","TREE","","C","24","80","2148","112","R","","","3RD PARTY SURVEY","2013/12/08","3RD PARTY SURVEY","2013/12/08","","","","","3RD PARTY SURVEY","2015/08/08","6001","6001","6001","6001","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","23122.1","A","TN","JWN","NASHVILLE","US","02/20","20","195","ILS/DME","Y","PIR","GOOD","36","11","27.5668","N","36.19099077","86","53","2.0598","W","-86.8839055","501","40","3","","","","","","","","","","","","","501","P4L","","","","Y","","","TREE","","PIR","31","63","2166","440","R","","","3RD PARTY SURVEY","2013/12/08","3RD PARTY SURVEY","2013/12/08","","","","","3RD PARTY SURVEY","2015/08/08","6001","6001","6001","6001","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","23122.1","A","TN","JWN","NASHVILLE","US","02/20","20","195","ILS/DME","Y","PIR","GOOD","36","11","27.5668","N","36.19099077","86","53","2.0598","W","-86.8839055","501","40","3","","","","","","","","","","","","","501","P4L","","","","Y","","","TREE","","PIR","34","40","1572","397","R","","","3RD PARTY SURVEY","2013/12/08","3RD PARTY SURVEY","2013/12/08","","","","","3RD PARTY SURVEY","2015/08/08","6001","6001","6001","6001","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","23314.","A","TX","6R5","ALVIN","US","03/21","03","41","","N","","","29","24","47.6451","N","29.41323475","95","17","21.9607","W","-95.28943352","41","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","0","40","0","35","R","","","FAA-EST IMAGERY","2011/12/08","FAA-EST IMAGERY","2011/12/08","","","","","","","","","","","","","","","","","","","","1","Modified","CNTRLN_OFFSET"
"2026/05/14","23314.","A","TX","6R5","ALVIN","US","03/21","03","41","","N","","","29","24","47.6451","N","29.41323475","95","17","21.9607","W","-95.28943352","41","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","0","40","0","45","R","","","FAA-EST IMAGERY","2011/12/08","FAA-EST IMAGERY","2011/12/08","","","","","","","","","","","","","","","","","","","","2","Modified","CNTRLN_OFFSET"
"2026/04/16","23332.","A","TX","T00","ANAHUAC","US","12/30","12","129","","N","NPI","GOOD","29","46","21.8392","N","29.77273311","94","39","57.9635","W","-94.66610097","20.4","28","4","","","","","","","","","","","","","20.4","P2L","","","","","","","POLE","","A(NP)","15","45","882","160","L","","","NGS","1998/03/27","NGS","1998/03/27","","","","","AVN","2011/04/11","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR"
"2026/05/14","23332.","A","TX","T00","ANAHUAC","US","12/30","12","129","","N","NPI","POOR","29","46","21.8392","N","29.77273311","94","39","57.9635","W","-94.66610097","20.4","28","4","","","","","","","","","","","","","20.4","P2L","","","","","","","POLE","","A(NP)","20","34","884","160","L","","","NGS","1998/03/27","NGS","1998/03/27","","","","","AVN","2011/04/11","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR"
"2026/04/16","23332.","A","TX","T00","ANAHUAC","US","12/30","30","309","","Y","NPI","GOOD","29","46","3.2289","N","29.76756358","94","39","31.3658","W","-94.65871272","20.4","","","","","","","","","","","","","","","20.4","","","","","","","","ROAD","","A(V)","22","15","530","280","L","","","NGS","1998/03/27","NGS","1998/03/27","","","","","AVN","2011/04/11","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND OBSTN_TYPE OBSTN_HGT DIST_FROM_THR CNTRLN_DIR_CODE"
"2026/05/14","23332.","A","TX","T00","ANAHUAC","US","12/30","30","309","","Y","NPI","POOR","29","46","3.2289","N","29.76756358","94","39","31.3658","W","-94.65871272","20.4","","","","","","","","","","","","","","","20.4","","","","","","","","TREE","","A(V)","22","30","880","280","R","","","NGS","1998/03/27","NGS","1998/03/27","","","","","AVN","2011/04/11","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND OBSTN_TYPE OBSTN_HGT DIST_FROM_THR CNTRLN_DIR_CODE"
"2026/04/16","23369.3","H","TX","04TA","AUSTIN","US","H1","H1","","","","NONE","FAIR","30","16","15.75","N","30.27104166","97","44","41.019","W","-97.7447275","540","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","23398.1","A","TX","20TS","BANDERA","US","03/21","03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","","","","20","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","23398.1","A","TX","20TS","BANDERA","US","03/21","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","23412.1","A","TX","HPY","BAYTOWN","US","14/32","14","143","","N","NPI","GOOD","29","47","26.98","N","29.79082777","94","57","24.5","W","-94.95680555","33.8","20","3","29","47","20.8","N","29.78911111","94","57","19.1","W","-94.95530555","33.8","786","33.8","P2L","","","","Y","","","ROAD","","C","0","15","201","131","L","","","NGS","1998/03/27","NGS","1998/03/27","AVN","2009/10/07","AVN","2009/10/07","NGS","1998/03/27","4088","4088","4088","3320","","","","","","","","","","1","Modified","RWY_MARKING_COND"
"2026/05/14","23412.1","A","TX","HPY","BAYTOWN","US","14/32","14","143","","N","NPI","FAIR","29","47","26.98","N","29.79082777","94","57","24.5","W","-94.95680555","33.8","20","3","29","47","20.8","N","29.78911111","94","57","19.1","W","-94.95530555","33.8","786","33.8","P2L","","","","Y","","","ROAD","","C","0","15","201","131","L","","","NGS","1998/03/27","NGS","1998/03/27","AVN","2009/10/07","AVN","2009/10/07","NGS","1998/03/27","4088","4088","4088","3320","","","","","","","","","","2","Modified","RWY_MARKING_COND"
"2026/04/16","23412.1","A","TX","HPY","BAYTOWN","US","14/32","32","323","","N","NPI","GOOD","29","46","52.84","N","29.78134444","94","56","54.729","W","-94.94853583","27.4","20","3","29","46","58.52","N","29.78292222","94","56","59.68","W","-94.94991111","28","721","28","P2L","","","","Y","","","PLINE","M","C","0","20","200","0","B","","","NGS","1998/03/27","NGS","1998/03/27","AVN","2009/10/07","AVN","2009/10/07","NGS","1998/03/27","4003","4003","4003","3283","","","","","","","","","","1","Modified","RWY_MARKING_COND"
"2026/05/14","23412.1","A","TX","HPY","BAYTOWN","US","14/32","32","323","","N","NPI","FAIR","29","46","52.84","N","29.78134444","94","56","54.729","W","-94.94853583","27.4","20","3","29","46","58.52","N","29.78292222","94","56","59.68","W","-94.94991111","28","721","28","P2L","","","","Y","","","PLINE","M","C","0","20","200","0","B","","","NGS","1998/03/27","NGS","1998/03/27","AVN","2009/10/07","AVN","2009/10/07","NGS","1998/03/27","4003","4003","4003","3283","","","","","","","","","","2","Modified","RWY_MARKING_COND"
"2026/04/16","23412.13","A","TX","54T","BAYTOWN","US","08/26","08","89","","","NSTD","GOOD","29","45","41.537","N","29.76153805","94","51","15.997","W","-94.85444361","29.8","","","","","","","","","","","","","","","29.8","","","","","","","","BLDG","","A(V)","5","18","300","168","L","","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","OBSTN_HGT CNTRLN_OFFSET RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","23412.13","A","TX","54T","BAYTOWN","US","08/26","08","89","","","NSTD","GOOD","29","45","41.537","N","29.76153805","94","51","15.997","W","-94.85444361","29.8","","","","","","","","","","","","","","","29.8","","","","","","","","BLDG","","A(V)","5","20","300","170","L","","","OWNER","2012/07/12","OWNER","2012/07/12","","","","","OWNER","2012/07/12","","","","","","","","","","","","","","2","Modified","OBSTN_HGT CNTRLN_OFFSET RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","23412.13","A","TX","54T","BAYTOWN","US","08/26","26","269","","N","NSTD","GOOD","29","45","42.384","N","29.76177333","94","50","18.884","W","-94.83857888","26.7","","","29","45","42.227","N","29.76172972","94","50","29.541","W","-94.84153916","26.3","939","28.3","","","","","","","","ROAD","","A(NP)","0","10","201","0","B","","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_TYPE_CODE RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","23412.13","A","TX","54T","BAYTOWN","US","08/26","26","269","","N","NPI","GOOD","29","45","42.384","N","29.76177333","94","50","18.884","W","-94.83857888","26.7","","","29","45","42.227","N","29.76172972","94","50","29.541","W","-94.84153916","26.3","939","28.3","","","","","","","","ROAD","","A(NP)","0","10","201","0","B","","","OWNER","2012/07/12","OWNER","2012/07/12","","","","","OWNER","2012/07/12","","","","","","","","","","","","","","2","Modified","RWY_MARKING_TYPE_CODE RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","23412.13","A","TX","54T","BAYTOWN","US","14/32","14","148","","","","","29","45","58.806","N","29.766335","94","51","10.724","W","-94.85297888","33","","","29","45","55.9661","N","29.76554613","94","51","8.6541","W","-94.85240391","33","340","33","","","","","","","","ROAD","","A(V)","0","15","0","120","L","","","","","","","OWNER","2023/11/06","OWNER","2023/11/06","","","","","","","","","","","","","","","","1","Modified","RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","23412.13","A","TX","54T","BAYTOWN","US","14/32","14","148","","","","","29","45","58.806","N","29.766335","94","51","10.724","W","-94.85297888","33","","","29","45","55.9661","N","29.76554613","94","51","8.6541","W","-94.85240391","33","340","33","","","","","","","","ROAD","","A(V)","0","15","0","120","L","","","OWNER","2023/11/06","OWNER","2023/11/06","OWNER","2023/11/06","OWNER","2023/11/06","OWNER","2023/11/06","","","","","","","","","","","","","","2","Modified","RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","23412.13","A","TX","54T","BAYTOWN","US","14/32","32","328","","","","","29","45","29.307","N","29.75814083","94","50","49.223","W","-94.84700638","28","","","29","45","34.3193","N","29.75953313","94","50","52.8746","W","-94.84802072","28","600","31.3","","","","","","","","ROAD","","A(V)","1","17","25","50","B","","","","","","","OWNER","2023/11/06","OWNER","2023/11/06","","","","","","","","","","","","","","","","1","Modified","RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","23412.13","A","TX","54T","BAYTOWN","US","14/32","32","328","","","","","29","45","29.307","N","29.75814083","94","50","49.223","W","-94.84700638","28","","","29","45","34.3193","N","29.75953313","94","50","52.8746","W","-94.84802072","28","600","31.3","","","","","","","","ROAD","","A(V)","1","17","25","50","B","","","OWNER","2023/11/06","OWNER","2023/11/06","OWNER","2023/11/06","OWNER","2023/11/06","OWNER","2023/11/06","","","","","","","","","","","","","","2","Modified","RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","23506.","A","TX","CFD","BRYAN","US","15/33","15","152","","","NPI","FAIR","30","43","13.897","N","30.72052694","96","20","3.742","W","-96.33437277","357.2","40","3.5","","","","","","","","","","","","","360.9","P2L","","","","Y","","","TREES","L","A(NP)","9","30","480","280","L","","","NGS","1998/04/22","NGS","1998/04/22","","","","","NGS","1998/04/22","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","23506.","A","TX","CFD","BRYAN","US","15/33","15","152","","","NPI","FAIR","30","43","13.897","N","30.72052694","96","20","3.742","W","-96.33437277","357.2","40","3.5","","","","","","","","","","","","","360.9","P2L","","","","Y","","","TREES","L","A(NP)","15","27","625","304","L","","","NGS","1998/04/22","NGS","1998/04/22","","","","","NGS","1998/04/22","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","23506.","A","TX","CFD","BRYAN","US","15/33","33","332","","","NPI","FAIR","30","42","39.056","N","30.71084888","96","19","41.978","W","-96.32832722","366.7","40","3.5","","","","","","","","","","","","","366.7","P2L","","","","Y","","","BRUSH","","A(NP)","0","10","201","199","R","","","NGS","1998/04/22","NGS","1998/04/22","","","","","NGS","1998/04/22","","","","","","","","","","","","","","1","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","23506.","A","TX","CFD","BRYAN","US","15/33","33","332","","","NPI","FAIR","30","42","39.056","N","30.71084888","96","19","41.978","W","-96.32832722","366.7","40","3.5","","","","","","","","","","","","","366.7","P2L","","","","Y","","","ROAD","","A(NP)","12","8","300","365","R","","","NGS","1998/04/22","NGS","1998/04/22","","","","","NGS","1998/04/22","","","","","","","","","","","","","","2","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","23660.","A","TX","NGP","CORPUS CHRISTI","US","13L/31R","13L","134","","N","NPI","GOOD","27","41","43.0697","N","27.69529713","97","17","31.9204","W","-97.29220011","12.9","46","3","","","","","","","","","","","","","18.4","P4L","","","","","","","","","","","","","","","","","MILITARY","2022/01/31","MILITARY","2022/01/31","","","","","MILITARY","2022/01/31","","","","","","","","","","","","","","1","Modified","RWY_END_LGTS_FLAG"
