"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","REGION_CODE","ADO_CODE","STATE_NAME","COUNTY_NAME","COUNTY_ASSOC_STATE","ARPT_NAME","OWNERSHIP_TYPE_CODE","FACILITY_USE_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_METHOD_CODE","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","TPA","CHART_NAME","DIST_CITY_TO_AIRPORT","DIRECTION_CODE","ACREAGE","RESP_ARTCC_ID","COMPUTER_ID","ARTCC_NAME","FSS_ON_ARPT_FLAG","FSS_ID","FSS_NAME","PHONE_NO","TOLL_FREE_NO","ALT_FSS_ID","ALT_FSS_NAME","ALT_TOLL_FREE_NO","NOTAM_ID","NOTAM_FLAG","ACTIVATION_DATE","ARPT_STATUS","FAR_139_TYPE_CODE","FAR_139_CARRIER_SER_CODE","ARFF_CERT_TYPE_DATE","NASP_CODE","ASP_ANLYS_DTRM_CODE","CUST_FLAG","LNDG_RIGHTS_FLAG","JOINT_USE_FLAG","MIL_LNDG_FLAG","INSPECT_METHOD_CODE","INSPECTOR_CODE","LAST_INSPECTION","LAST_INFO_RESPONSE","FUEL_TYPES","AIRFRAME_REPAIR_SER_CODE","PWR_PLANT_REPAIR_SER","BOTTLED_OXY_TYPE","BULK_OXY_TYPE","LGT_SKED","BCN_LGT_SKED","TWR_TYPE_CODE","SEG_CIRCLE_MKR_FLAG","BCN_LENS_COLOR","LNDG_FEE_FLAG","MEDICAL_USE_FLAG","ARPT_PSN_SOURCE","POSITION_SRC_DATE","ARPT_ELEV_SOURCE","ELEVATION_SRC_DATE","CONTR_FUEL_AVBL","TRNS_STRG_BUOY_FLAG","TRNS_STRG_HGR_FLAG","TRNS_STRG_TIE_FLAG","OTHER_SERVICES","WIND_INDCR_FLAG","ICAO_ID","MIN_OP_NETWORK","USER_FEE_FLAG","CTA","File","Action","Mods"
"2026/04/16","50200.19","A","AK","3AK1","EUREKA","US","AAL","","ALASKA","VALDEZ-CHITNA-WHITIE","AK","SKELTON","PR","PR","61","56","16.74","N","61.93798333","147","10","12.29","W","-147.17008055","E","3289","E","","","","","ANCHORAGE","0","S","","ZAN","ZAN","ANCHORAGE","","ENA","KENAI","907-283-7211","1-866-864-1737","","","","","","2015/06","O","","","","","NO OBJECTION","","","","","","N","","2020/07/15","","","","","","","","NON-ATCT","","","","","OWNER","2013/07/01","OWNER","2013/07/01","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE WIND_INDCR_FLAG"
"2026/05/14","50200.19","A","AK","3AK1","EUREKA","US","AAL","","ALASKA","VALDEZ-CHITNA-WHITIE","AK","SKELTON","PR","PR","61","56","16.74","N","61.93798333","147","10","12.29","W","-147.17008055","E","3289","E","","","","","ANCHORAGE","0","S","","ZAN","ZAN","ANCHORAGE","","ENA","KENAI","907-283-7211","1-866-864-1737","","","","","","2015/06","O","","","","","NO OBJECTION","","","","","","N","","2026/03/31","","","","","","","","NON-ATCT","","","","","OWNER","2013/07/01","OWNER","2013/07/01","","","","","","N","","N","","","2","Modified","LAST_INFO_RESPONSE WIND_INDCR_FLAG"
"2026/04/16","50235.","A","AK","FYU","FORT YUKON","US","AAL","","ALASKA","YUKON-KOYUKUK","AK","FORT YUKON","PU","PU","66","34","20.7","N","66.57241666","145","14","46.8","W","-145.24633333","E","447.2","S","20","E","2015","","FAIRBANKS","0","N","261","ZAN","ZAN","ANCHORAGE","N","FAI","FAIRBANKS","907-474-0788","1-866-248-6516","","","","FYU","Y","1947/09","O","","","","NGSY","NO OBJECTION","N","N","N","Y","S","C","2025/07/05","","A","","","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2011/07/27","3RD PARTY SURVEY","2011/07/27","","","","","","Y-L","PFYU","N","","","1","Modified","FUEL_TYPES"
"2026/05/14","50235.","A","AK","FYU","FORT YUKON","US","AAL","","ALASKA","YUKON-KOYUKUK","AK","FORT YUKON","PU","PU","66","34","20.7","N","66.57241666","145","14","46.8","W","-145.24633333","E","447.2","S","20","E","2015","","FAIRBANKS","0","N","261","ZAN","ZAN","ANCHORAGE","N","FAI","FAIRBANKS","907-474-0788","1-866-248-6516","","","","FYU","Y","1947/09","O","","","","NGSY","NO OBJECTION","N","N","N","Y","S","C","2025/07/05","","","","","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2011/07/27","3RD PARTY SURVEY","2011/07/27","","","","","","Y-L","PFYU","N","","","2","Modified","FUEL_TYPES"
"2026/04/16","50284.","A","AK","GST","GUSTAVUS","US","AAL","","ALASKA","ANGOON","AK","GUSTAVUS","PU","PU","58","25","31","N","58.42527777","135","42","26.7","W","-135.70741666","E","36.3","S","20","E","2015","","JUNEAU","0","NE","1821","ZAN","ZAN","ANCHORAGE","N","JNU","JUNEAU","907-586-7380","1-866-297-2236","","","","GST","Y","1949/01","O","I A","S","2005/03","NGPY","NO OBJECTION","N","N","N","Y","F","F","2025/04/10","1983/05/13","A","","","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2016/08/30","3RD PARTY SURVEY","2016/08/30","","","N","","","Y","PAGS","N","","-13C","1","Modified","FAR_139_TYPE_CODE"
"2026/05/14","50284.","A","AK","GST","GUSTAVUS","US","AAL","","ALASKA","ANGOON","AK","GUSTAVUS","PU","PU","58","25","31","N","58.42527777","135","42","26.7","W","-135.70741666","E","36.3","S","20","E","2015","","JUNEAU","0","NE","1821","ZAN","ZAN","ANCHORAGE","N","JNU","JUNEAU","907-586-7380","1-866-297-2236","","","","GST","Y","1949/01","O","I B","S","2005/03","NGPY","NO OBJECTION","N","N","N","Y","F","F","2025/04/10","1983/05/13","A","","","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2016/08/30","3RD PARTY SURVEY","2016/08/30","","","N","","","Y","PAGS","N","","-13C","2","Modified","FAR_139_TYPE_CODE"
"2026/04/16","50312.5","A","AK","2AK6","HOGATZA","US","AAL","","ALASKA","YUKON-KOYUKUK","AK","HOG RIVER","PR","PR","66","10","34.08","N","66.17613333","155","41","5.34","W","-155.68481666","E","534","E","24","E","1985","","FAIRBANKS","0","SE","10","ZAN","ZAN","ANCHORAGE","N","FAI","FAIRBANKS","907-474-0788","1-866-248-6516","","","","","N","1962/08","O","","","","","NOT ANALYZED","N","N","N","N","2","N","1995/07/31","2020/08/14","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","Y","","OWNER","2011/09/28","OWNER","2008/12/15","","","","","CARGO","Y","","N","","","1","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE AIRFRAME_REPAIR_SER_CODE PWR_PLANT_REPAIR_SER BOTTLED_OXY_TYPE BULK_OXY_TYPE"
"2026/05/14","50312.5","A","AK","2AK6","HOGATZA","US","AAL","","ALASKA","YUKON-KOYUKUK","AK","HOG RIVER","PR","PR","66","10","34.08","N","66.17613333","155","41","5.34","W","-155.68481666","E","534","E","","","","","FAIRBANKS","0","SE","10","ZAN","ZAN","ANCHORAGE","N","FAI","FAIRBANKS","907-474-0788","1-866-248-6516","","","","","N","1962/08","O","","","","","NOT ANALYZED","N","N","N","N","2","N","1995/07/31","2026/04/03","","","","","","","","NON-ATCT","N","","Y","","OWNER","2011/09/28","OWNER","2008/12/15","","","","","CARGO","Y","","N","","","2","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE AIRFRAME_REPAIR_SER_CODE PWR_PLANT_REPAIR_SER BOTTLED_OXY_TYPE BULK_OXY_TYPE"
"2026/04/16","50412.03","A","AK","KTN","KETCHIKAN","US","AAL","","ALASKA","KETCHIKAN GATEWAY","AK","KETCHIKAN INTL","PU","PU","55","21","14.7","N","55.35408333","131","42","40.4","W","-131.71122222","E","92.4","S","21","E","2010","","KETCHIKAN","1","W","2600","ZAN","ZAN","ANCHORAGE","Y","KTN","KETCHIKAN","907-225-9481","LC225-9481","JNU","JUNEAU","1-866-297-2236","KTN","Y","1973/04","O","I B","S","2005/03","NGY","NO OBJECTION","N","Y","N","Y","F","F","2025/02/27","","100LL,A","","","","","SEE RMK","SEE RMK","NON-ATCT","Y","WG","Y","","3RD PARTY SURVEY","2012/05/11","3RD PARTY SURVEY","2012/05/11","","","Y","Y","BCHGR,CARGO","Y-L","PAKT","N","","","1","Modified","LAST_INSPECTION"
"2026/05/14","50412.03","A","AK","KTN","KETCHIKAN","US","AAL","","ALASKA","KETCHIKAN GATEWAY","AK","KETCHIKAN INTL","PU","PU","55","21","14.7","N","55.35408333","131","42","40.4","W","-131.71122222","E","92.4","S","21","E","2010","","KETCHIKAN","1","W","2600","ZAN","ZAN","ANCHORAGE","Y","KTN","KETCHIKAN","907-225-9481","LC225-9481","JNU","JUNEAU","1-866-297-2236","KTN","Y","1973/04","O","I B","S","2005/03","NGY","NO OBJECTION","N","Y","N","Y","F","F","2026/03/05","","100LL,A","","","","","SEE RMK","SEE RMK","NON-ATCT","Y","WG","Y","","3RD PARTY SURVEY","2012/05/11","3RD PARTY SURVEY","2012/05/11","","","Y","Y","BCHGR,CARGO","Y-L","PAKT","N","","","2","Modified","LAST_INSPECTION"
"2026/04/16","50437.51","A","AK","UBW","KUPARUK","US","AAL","","ALASKA","NORTH SLOPE","AK","UGNU-KUPARUK","PR","PR","70","19","50.4","N","70.33066666","149","35","53","W","-149.59805555","E","75","S","16","E","2020","","POINT BARROW","0","N","","ZAN","ZAN","ANCHORAGE","N","SCC","DEADHORSE","907-659-2401","LC659-2401","FAI","FAIRBANKS","1-866-248-6516","SCC","Y","1981/12","O","","","","","NO OBJECTION","","","","","F","F","2002/04/17","2026/03/03","A","","","","","","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2010/07/18","3RD PARTY SURVEY","2010/07/18","","","","","","Y-L","PAKU","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","50437.51","A","AK","UBW","KUPARUK","US","AAL","","ALASKA","NORTH SLOPE","AK","UGNU-KUPARUK","PR","PR","70","19","50.4","N","70.33066666","149","35","53","W","-149.59805555","E","75","S","16","E","2020","","POINT BARROW","0","N","","ZAN","ZAN","ANCHORAGE","N","SCC","DEADHORSE","907-659-2401","LC659-2401","FAI","FAIRBANKS","1-866-248-6516","SCC","Y","1981/12","O","","","","","NO OBJECTION","","","","","F","F","2002/04/17","2026/04/06","A","","","","","","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2010/07/18","3RD PARTY SURVEY","2010/07/18","","","","","","Y-L","PAKU","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","50502.01","A","MN","3MN1","PRINCETON","US","AGL","DMA","MINNESOTA","MILLE LACS","MN","SILVER CREEK MEADOW","PR","PR","45","33","46.474","N","45.56290944","93","32","52.74","W","-93.54798333","E","975","","","","","","TWIN CITIES","2","ESE","","ZMP","ZCP","MINNEAPOLIS","","PNM","PRINCETON","","1-800-WX-BRIEF","","","","","","2023/03","O","","","","","OBJECTIONABLE","","","","","","N","","","","","","","","","","NON-ATCT","","","","","ADO","2023/03/27","ADO","2023/03/27","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","50502.01","A","MN","3MN1","PRINCETON","US","AGL","DMA","MINNESOTA","MILLE LACS","MN","SILVER CREEK MEADOW","PR","PR","45","33","46.474","N","45.56290944","93","32","52.74","W","-93.54798333","E","975","","","","","","TWIN CITIES","2","ESE","","ZMP","ZCP","MINNEAPOLIS","","PNM","PRINCETON","","1-800-WX-BRIEF","","","","","","2023/03","O","","","","","OBJECTIONABLE","","","","","","N","","2026/03/23","","","","","","","","NON-ATCT","","","","","ADO","2023/03/27","ADO","2023/03/27","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","50502.02","H","MN","MY74","PRINCETON","US","AGL","MSP","MINNESOTA","MILLE LACS","MN","FAIRVIEW NORTHLAND RGNL HOSPITAL","PR","PR","45","33","31.9176","N","45.558866","93","35","29.58","W","-93.59155","E","984","E","","","","","TWIN CITIES","1","SSE","","ZMP","ZCP","MINNEAPOLIS","","PNM","PRINCETON","","1-800-WX-BRIEF","","","","","","2024/04","O","","","","","CONDL","","","","","","N","","","","","","","","","","NON-ATCT","","","","Y","OWNER","2024/04/23","OWNER","2024/04/23","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","50502.02","H","MN","MY74","PRINCETON","US","AGL","MSP","MINNESOTA","MILLE LACS","MN","FAIRVIEW NORTHLAND RGNL HOSPITAL","PR","PR","45","33","31.9176","N","45.558866","93","35","29.58","W","-93.59155","E","984","E","","","","","TWIN CITIES","1","SSE","","ZMP","ZCP","MINNEAPOLIS","","PNM","PRINCETON","","1-800-WX-BRIEF","","","","","","2024/04","O","","","","","CONDL","","","","","","N","","2026/03/24","","","","","","","","NON-ATCT","","","","Y","OWNER","2024/04/23","OWNER","2024/04/23","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","50519.8","A","AK","KEB","NANWALEK","US","AAL","","ALASKA","KENAI PENINSULA","AK","NANWALEK","PU","PU","59","21","7.734","N","59.35214833","151","55","30.561","W","-151.92515583","E","27","E","23","E","1985","","KODIAK","0","SW","14","ZAN","ZAN","ANCHORAGE","N","HOM","HOMER","907-235-8588","LC235-8588","ENA","KENAI","1-866-864-1737","HOM","Y","","O","","","","N","NO OBJECTION","N","N","N","Y","S","C","2024/07/31","","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","PKEB","N","","","1","Modified","ICAO_ID"
"2026/05/14","50519.8","A","AK","KEB","NANWALEK","US","AAL","","ALASKA","KENAI PENINSULA","AK","NANWALEK","PU","PU","59","21","7.734","N","59.35214833","151","55","30.561","W","-151.92515583","E","27","E","23","E","1985","","KODIAK","0","SW","14","ZAN","ZAN","ANCHORAGE","N","HOM","HOMER","907-235-8588","LC235-8588","ENA","KENAI","1-866-864-1737","HOM","Y","","O","","","","N","NO OBJECTION","N","N","N","Y","S","C","2024/07/31","","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","PAAW","N","","","2","Modified","ICAO_ID"
"2026/04/16","50584.45","A","AK","AK92","PALMER","US","AAL","","ALASKA","MATANUSKA-SUSITNA","AK","MARTIN","PR","PR","61","38","14.74","N","61.63742777","149","1","43.16","W","-149.02865555","E","783","E","15","E","2015","","ANCHORAGE","4","NE","","ZAN","ZAN","ANCHORAGE","","PAQ","PALMER","907-745-2495","LC745-2495","ENA","KENAI","1-866-864-1737","","","2006/05","O","","","","","NO OBJECTION","","","","","2","N","","2021/08/26","","","","","","","","NON-ATCT","","","","","FAA","2021/06/09","ADO","2021/06/09","","","","","","Y","","N","","","1","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/05/14","50584.45","A","AK","AK92","PALMER","US","AAL","","ALASKA","MATANUSKA-SUSITNA","AK","MARTIN","PR","PR","61","38","14.74","N","61.63742777","149","1","43.16","W","-149.02865555","E","783","E","","","","","ANCHORAGE","4","NE","","ZAN","ZAN","ANCHORAGE","","PAQ","PALMER","907-745-2495","LC745-2495","ENA","KENAI","1-866-864-1737","","","2006/05","O","","","","","NO OBJECTION","","","","","2","N","","2026/03/30","","","","","","","","NON-ATCT","","","","","FAA","2021/06/09","ADO","2021/06/09","","","","","","Y","","N","","","2","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
