"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","ELEMENT","REF_COL_SEQ_NO","REMARK","File","Action","Mods"
"2026/05/14","23887.","A","TX","FTW","FORT WORTH","US","A110-49","AIRPORT","GENERAL_REMARK","","49","ARFF INDEX B AVBL ALL USERS WITH 24 HR PPR.","2","Modified","REMARK"
"2026/04/16","23887.11","A","TX","50F","FORT WORTH","US","A110-2","AIRPORT","GENERAL_REMARK","","2","DEER ON & INVOF RWY.","1","Modified","REMARK"
"2026/05/14","23887.11","A","TX","50F","FORT WORTH","US","A110-2","AIRPORT","GENERAL_REMARK","","2","DEER & WILDLIFE ON & INVOF RWY.","2","Modified","REMARK"
"2026/04/16","23887.11","A","TX","50F","FORT WORTH","US","A110-3","AIRPORT","GENERAL_REMARK","","3","RWY HOLD SHORT LINES NSTD 25 FT FM RWY EDGE.","2","Deleted",""
"2026/04/16","23887.11","A","TX","50F","FORT WORTH","US","A110-5","AIRPORT","GENERAL_REMARK","","5","ARPT CLSD TO ACFT OVR 12500 LB MAX GWT.","1","Modified","REMARK"
"2026/05/14","23887.11","A","TX","50F","FORT WORTH","US","A110-5","AIRPORT","GENERAL_REMARK","","5","ACFT OVR 12500 LB MAX GWT PROHIBITED.","2","Modified","REMARK"
"2026/04/16","23887.11","A","TX","50F","FORT WORTH","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MIRL RWY 17/35 - CTAF. VASI RWYS 17 & 35 OPR CONSLY.","1","Modified","REMARK"
"2026/05/14","23887.11","A","TX","50F","FORT WORTH","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MIRL RWY 17/35 - CTAF.","2","Modified","REMARK"
"2026/04/16","23887.2","A","TX","4T2","FORT WORTH","US","A110-2","AIRPORT","GENERAL_REMARK","","2","TWY A POOR COND, OUTER 18 FT OF EACH SIDE IS ASPH, CNTR 39 FT IS CONC.","1","Modified","REMARK"
"2026/05/14","23887.2","A","TX","4T2","FORT WORTH","US","A110-2","AIRPORT","GENERAL_REMARK","","2","TWY A POOR. OUTER 18 FT OF EACH SIDE IS ASPH, CENTER 39 FT IS CONC.","2","Modified","REMARK"
"2026/04/16","23887.2","A","TX","4T2","FORT WORTH","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT LIRL RWY 17/35; TWY - CTAF.","1","Modified","REMARK"
"2026/05/14","23887.2","A","TX","4T2","FORT WORTH","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT LIRL RWY 17/35; TWY LTS - CTAF.","2","Modified","REMARK"
"2026/04/16","23887.2","A","TX","4T2","FORT WORTH","US","A58-17","RUNWAY_END","CLOSE_IN_OBSTN","17","1","15 FT ROAD 0-199 FT FM RWY END, ACRS APCH.","1","Modified","REMARK"
"2026/05/14","23887.2","A","TX","4T2","FORT WORTH","US","A58-17","RUNWAY_END","CLOSE_IN_OBSTN","17","1","15 FT RD 0-199 FT DSTC, ACRS APCH.","2","Modified","REMARK"
"2026/04/16","23887.2","A","TX","4T2","FORT WORTH","US","A58-35","RUNWAY_END","CLOSE_IN_OBSTN","35","1","10 FT RD 0-75 FT DSTC 145 L/R.","1","Modified","REMARK"
"2026/05/14","23887.2","A","TX","4T2","FORT WORTH","US","A58-35","RUNWAY_END","CLOSE_IN_OBSTN","35","1","15 FT RD 0-120 FT DSTC ACRS APCH.","2","Modified","REMARK"
"2026/04/16","23887.2","A","TX","4T2","FORT WORTH","US","A57-17","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","17","1","CONTROLLING OBSTN IS A PVT RD WITH OCCASIONAL 13-15 FT EQUIPMENT.","2","Deleted",""
"2026/04/16","23887.2","A","TX","4T2","FORT WORTH","US","A33-17/35_SURF","RUNWAY_SURFACE_TYPE","SURFACE_TYPE_CODE","17/35","1","OUTER 50 FT OF EACH SIDE OF RY IS ASPH, CENTER 40 FT IS CONC ON RY 17 END; ASPH ON RY 35 END. ASPH CRACKING W. LOOSE AGGREGATE.","1","Modified","REMARK"
"2026/05/14","23887.2","A","TX","4T2","FORT WORTH","US","A33-17/35_SURF","RUNWAY_SURFACE_TYPE","SURFACE_TYPE_CODE","17/35","1","OUTER 50 FT OF EACH SIDE OF RWY ASPH. RWY 17 END CNTR 40 FT CONC. RWY 35 CNTR 40 FT ASPH. PAVEMENT CRACKING WITH LOOSE AGGREGATE.","2","Modified","REMARK"
"2026/04/16","23903.","A","TX","T82","FREDERICKSBURG","US","A110-4","AIRPORT","GENERAL_REMARK","","4","GCO AVBL ON FREQ 121.725 THRU HOUSTON ARTCC - 6 CLICKS; FSS - 4 CLICKS.","2","Deleted",""
"2026/04/16","23909.61","A","TX","X09","FULSHEAR","US","A81-APT","AIRPORT","LGT_SKED","","1","DUSK-2200. ACTVT LIRL RWY 17/35 AFT 2200 - CTAF. VASI RWY 17 OPR CONSLY.","1","Modified","REMARK"
"2026/05/14","23909.61","A","TX","X09","FULSHEAR","US","A81-APT","AIRPORT","LGT_SKED","","1","DUSK-2200. ACTVT LIRL RWY 17/35 AFT 2200 - CTAF.","2","Modified","REMARK"
"2026/04/16","23909.61","A","TX","X09","FULSHEAR","US","A13","AIRPORT_CONTACT","PHONE_NO","OWNER","1","PRESIDENT, COVEY TRAILS CIVIC CLUB.","1","Modified","REMARK"
"2026/05/14","23909.61","A","TX","X09","FULSHEAR","US","A13","AIRPORT_CONTACT","PHONE_NO","OWNER","1","CHRIS MALLORY, PRESIDENT, COVEY TRAILS CIVIC CLUB.","2","Modified","REMARK"
"2026/04/16","23909.61","A","TX","X09","FULSHEAR","US","A40-17/35","RUNWAY","RWY_LGT_CODE","17/35","1","NSTD LIRL; 2800 FT OF RWY LGTD AT NIGHT BTN DSPLCD THRS.","1","Modified","REMARK"
"2026/05/14","23909.61","A","TX","X09","FULSHEAR","US","A40-17/35","RUNWAY","RWY_LGT_CODE","17/35","1","NSTD LIRL; 2800 FT OF RWY LGTD AT NIGHT BTN DSPLCD THLDS.","2","Modified","REMARK"
"2026/04/16","23909.61","A","TX","X09","FULSHEAR","US","A57-35","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","35","1","APCH SLOPE 7:1 TO DSPLCD THR OVR 33 FT TREE 241 FT FM DSPLCD THR 102 FT RIGHT.","1","Modified","REMARK"
"2026/05/14","23909.61","A","TX","X09","FULSHEAR","US","A57-35","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","35","1","APCH SLOPE 7:1 TO DSPLCD THR.","2","Modified","REMARK"
"2026/04/16","23909.61","A","TX","X09","FULSHEAR","US","A52-35","RUNWAY_END_OBSTN","OBSTN_TYPE","35","1","ALSO 30 FT TREES 0 FT DSTC  100 FT L.","2","Deleted",""
"2026/04/16","23960.51","A","TX","F35","GRAFORD","US","A58-02","RUNWAY_END","CLOSE_IN_OBSTN","02","1","12 FT TREE, 0 FT DSTC, 250 FT R.","1","Modified","REMARK"
"2026/05/14","23960.51","A","TX","F35","GRAFORD","US","A58-02","RUNWAY_END","CLOSE_IN_OBSTN","02","1","4 FT FENCE, 0-199 FT DSTC, 195-164 FT R.","2","Modified","REMARK"
"2026/04/16","23961.","A","TX","RPH","GRAHAM","US","A75-H","AIRPORT","TRNS_STRG_HGR_FLAG","","1","CALL PRIOR TO ARR FOR HNGR AVBL AT 940-456-4320.","2","Deleted",""
"2026/04/16","23961.","A","TX","RPH","GRAHAM","US","A58-03","RUNWAY_END","CLOSE_IN_OBSTN","03","1","15 FT TREES 0-200 FT DSTC.","2","Deleted",""
"2026/04/16","23961.","A","TX","RPH","GRAHAM","US","A58-18","RUNWAY_END","CLOSE_IN_OBSTN","18","1","21 FT RD, 62 FT DSTC, 7 FT FENCE 0 FT DSTC.","1","Modified","REMARK"
"2026/05/14","23961.","A","TX","RPH","GRAHAM","US","A58-18","RUNWAY_END","CLOSE_IN_OBSTN","18","1","19 FT RD, 62 FT DSTC, 7 FT FENCE 0 FT DSTC.","2","Modified","REMARK"
"2026/04/16","23961.","A","TX","RPH","GRAHAM","US","A58-21","RUNWAY_END","CLOSE_IN_OBSTN","21","1","25 FT TREE, 190 FT DSTC, 245 FT L.","1","Modified","REMARK"
"2026/05/14","23961.","A","TX","RPH","GRAHAM","US","A58-21","RUNWAY_END","CLOSE_IN_OBSTN","21","1","32 FT TREE, 190 FT DSTC, 230 FT R.","2","Modified","REMARK"
"2026/04/16","23961.","A","TX","RPH","GRAHAM","US","A58-36","RUNWAY_END","CLOSE_IN_OBSTN","36","1","10 FT TREE, 10 FT DSTC, 90 FT R.","2","Deleted",""
"2026/04/16","23961.","A","TX","RPH","GRAHAM","US","A57-03","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","03","1","ALSO 50 FT MKD POLE LINE 1630 FT DSTC, 28:1. CONTROLLING OBSTRUCTION EXCEEDS A 45 DEGREE SLOPE.","2","Deleted",""
"2026/04/16","23961.","A","TX","RPH","GRAHAM","US","A57-18","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","18","1","APCH RATIO 31:1 FM DSPLCD THR TO +23 FT ROAD, 730 FT FM DSPLCD THR, 85 FT RIGHT OF CNTRLN. APCH SLOPE 20:1 TO DTHLD.","1","Modified","REMARK"
"2026/05/14","23961.","A","TX","RPH","GRAHAM","US","A57-18","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","18","1","OBSTN CNTRLN SLOPE 37:1 TO DTHR.","2","Modified","REMARK"
"2026/04/16","23985.03","A","TX","0TX9","GREENVILLE","US","A52-09","RUNWAY_END_OBSTN","OBSTN_TYPE","09","1","ALSO 15' TREES","2","Deleted",""
"2026/04/16","24014.8","A","TX","10TE","HARWOOD","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","ARPT ESTABLISHED PRIOR TO 1959.","2","Deleted",""
"2026/04/16","24014.8","A","TX","10TE","HARWOOD","US","A110-1","AIRPORT","GENERAL_REMARK","","1","EXTREMELY SOFT WHEN WET","2","Deleted",""
"2026/04/16","24014.8","A","TX","10TE","HARWOOD","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC AUSTIN APCH AT 512-269-7865.","2","Deleted",""
"2026/04/16","24015.7","U","TX","0TS2","HASLET","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC LONE STAR APCH AT 972-615-2799.","2","Deleted",""
"2026/04/16","24060.5","A","TX","06TX","HOCKLEY","US","A110-1","AIRPORT","GENERAL_REMARK","","1","LIVESTOCK MAY BE ON RY.","2","Deleted",""
"2026/04/16","24060.5","A","TX","06TX","HOCKLEY","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC HOUSTON ARTCC AT 281-230-5622.","2","Deleted",""
"2026/04/16","24061.5","A","TX","4TA5","HOLLIDAY","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC FORT WORTH ARTCC AT 817-858-7584.","2","Deleted",""
"2026/04/16","24067.21","A","TX","T51","HOUSTON","US","A58-17","RUNWAY_END","CLOSE_IN_OBSTN","17","1","4 FT FENCE AT THR 53 FT L & ACRS APCH 15 FT FM THR.","1","Modified","REMARK"
"2026/05/14","24067.21","A","TX","T51","HOUSTON","US","A58-17","RUNWAY_END","CLOSE_IN_OBSTN","17","1","50 FT TREES, 0-199 DSTC, 125 FT L/R.","2","Modified","REMARK"
"2026/04/16","24067.3","A","TX","EFD","HOUSTON","US","A110-56","AIRPORT","GENERAL_REMARK","","56","ANG: BASH PHASE II COND JUN-SEP FOR MIGRATORY BIRDS. BASH PHASE I OCT-MAY.","1","Modified","REMARK"
"2026/05/14","24067.3","A","TX","EFD","HOUSTON","US","A110-56","AIRPORT","GENERAL_REMARK","","56","ANG: BASH PHASE II COND MAR-JUN AND AUG-NOV.","2","Modified","REMARK"
"2026/04/16","24067.6","A","TX","AXH","HOUSTON","US","A110-3","AIRPORT","GENERAL_REMARK","","3","HEL TFC INVOF ARPT.  RWY 09 CALM WIND RWY.","1","Modified","REMARK"
"2026/05/14","24067.6","A","TX","AXH","HOUSTON","US","A110-3","AIRPORT","GENERAL_REMARK","","3","HEL TFC INVOF ARPT.","2","Modified","REMARK"
"2026/04/16","24067.6","A","TX","AXH","HOUSTON","US","A81-APT","AIRPORT","LGT_SKED","","1","MIRL RWY 09/27 PRESET LOW INTST DUSK-DAWN, TO INCR INTST & ACTVT REIL RWY 09 & 27- CTAF. ","1","Modified","REMARK"
"2026/05/14","24067.6","A","TX","AXH","HOUSTON","US","A81-APT","AIRPORT","LGT_SKED","","1","MIRL RWY 09/27 PRESET LOW INTST SS-SR. TO INCR INTST & ACTVT REIL RWY 09 & 27- CTAF.","2","Modified","REMARK"
"2026/04/16","24068.12","A","TX","2H5","HOUSTON","US","A22","AIRPORT","ACREAGE","","1","500 ACRES","2","Deleted",""
"2026/04/16","24072.1","A","TX","CXO","HOUSTON","US","A110-1","AIRPORT","GENERAL_REMARK","","1","EXTSV MIL HEL ACTVY ON ARPT.","1","Modified","REMARK"
"2026/05/14","24072.1","A","TX","CXO","HOUSTON","US","A110-1","AIRPORT","GENERAL_REMARK","","1","EXTSV MIL HEL ACTVTY ON ARPT.","2","Modified","REMARK"
"2026/04/16","24072.1","A","TX","CXO","HOUSTON","US","A110-2","AIRPORT","GENERAL_REMARK","","2","(A23) HELS USE RIGHT-HAND TFC.","1","Modified","REMARK"
"2026/05/14","24072.1","A","TX","CXO","HOUSTON","US","A110-2","AIRPORT","GENERAL_REMARK","","2","(A23) HELS USE RIGHT TFC.","2","Modified","REMARK"
"2026/04/16","24072.1","A","TX","CXO","HOUSTON","US","A110-3","AIRPORT","GENERAL_REMARK","","3","AVOID NOISE SENSITIVE AREA 10 MI SW QUAD OF ARPT.","2","Deleted",""
"2026/04/16","24072.1","A","TX","CXO","HOUSTON","US","A110-5","AIRPORT","GENERAL_REMARK","","5","MIL SVC FUEL 0600-2100 C936-494-4252.","1","Modified","REMARK"
"2026/05/14","24072.1","A","TX","CXO","HOUSTON","US","A110-5","AIRPORT","GENERAL_REMARK","","5","MILITARY: FUEL 1200-0300Z++, C936-494-4252.","2","Modified","REMARK"
"2026/04/16","24072.1","A","TX","CXO","HOUSTON","US","A110-7","AIRPORT","GENERAL_REMARK","","7","EXTV STUDENT PILOT (SUNRISE TO SUNSET).","1","Modified","REMARK"
"2026/05/14","24072.1","A","TX","CXO","HOUSTON","US","A110-7","AIRPORT","GENERAL_REMARK","","7","EXTSV STUDENT PILOT TRNG SR-SS.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A110-2","AIRPORT","GENERAL_REMARK","","2","AFT SUNSET LARGE ACFT USE TWY P BTN TWYS E & C.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A110-2","AIRPORT","GENERAL_REMARK","","2","AFT SS LRG ACFT USE TWY P BTN TWYS E & C.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A110-8","AIRPORT","GENERAL_REMARK","","8","FOUR HEL PRKG SPOTS LCTD EAST OF TWY K.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A110-8","AIRPORT","GENERAL_REMARK","","8","FOUR HEL PRKG PADS LCTD EAST OF TWY K.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A110-11","AIRPORT","GENERAL_REMARK","","11","TWYS A & B CLSD EAST OF RWY 17R INDEFLY.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A110-11","AIRPORT","GENERAL_REMARK","","11","TWYS A & B CLSD EAST OF RWY 17R.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A110-16","AIRPORT","GENERAL_REMARK","","16","INT WHERE TXYS PAPA, ECHO, JULIETTE & KILO MEET IS REFERRED TO AS THE TRIANGLE.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A110-16","AIRPORT","GENERAL_REMARK","","16","INT WHERE TWYS PAPA, ECHO, JULIETTE & KILO MEET IS REFERRED TO AS THE TRIANGLE.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A110-18","AIRPORT","GENERAL_REMARK","","18","BIRDS & DEER ON & INVOF ARPT.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A110-18","AIRPORT","GENERAL_REMARK","","18","WILDLIFE ON & INVOF ARPT.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A58-17R","RUNWAY_END","CLOSE_IN_OBSTN","17R","1","10 FT DIRT ROAD ON CNTRLN 175 FT FM THR, 8 FT FENCE, 0 FT DSTC, 240 L.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A58-17R","RUNWAY_END","CLOSE_IN_OBSTN","17R","1","8 FT FENCE, 0 FT DSTC, 240 L, 15 FT RD, 145 FT DSTC, 238 FT L.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A48-17R","RUNWAY_END","RWY_END_LGTS_FLAG","17R","1","REIL LCTD AT DSPLCD THR.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A48-17R","RUNWAY_END","RWY_END_LGTS_FLAG","17R","1","REIL LCTD 126 FT BYD DSPLCD THR.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A57-35R","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","35R","1","APCH RATIO 15:1 AT DSPLCD THR OVR 51 FT TREES, 690 FT DSTC, 195 FT BOTH.","1","Modified","REMARK"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","A57-35R","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","35R","1","OBSTN CLNC SLOPE 7:1 AT DSPLCD THLD.","2","Modified","REMARK"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","A52-17L","RUNWAY_END_OBSTN","OBSTN_TYPE","17L","1","ALSO, 45 FT TREE, 274 FT DSTC, 118 FT R, APCH SLOPE 1:1.","2","Deleted",""
"2026/04/16","24096.62","A","TX","TFP","INGLESIDE","US","A81-APT","AIRPORT","LGT_SKED","","1","MIRL RWY 13/31 PRESET LOW INTST; TO INCR INTST ACTVT - CTAF.","1","Modified","REMARK"
"2026/05/14","24096.62","A","TX","TFP","INGLESIDE","US","A81-APT","AIRPORT","LGT_SKED","","1","MIRL RWY 14/32 PRESET LOW INTST; TO INCR INTST ACTVT - CTAF.","2","Modified","REMARK"
"2026/04/16","24096.62","A","TX","TFP","INGLESIDE","US","A42-13_COND","RUNWAY_END","RWY_MARKING_COND","13","1","NORTH END OF RWY CNTRLN MKG POOR.","2","Deleted",""
"2026/04/16","24137.7","A","TX","05TS","JUSTIN","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","PRVDD VFR, PERSONAL USE ONLY, MUTUALLY COMPATIBLE & SAFE TRAFFIC PATTERNS ARE ESTABLISHED WITH NEARBY AIRPORTS.","2","Deleted",""
"2026/04/16","24137.7","A","TX","05TS","JUSTIN","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC LONE STAR APCH AT 972-615-2799.","2","Deleted",""
"2026/04/16","24141.","A","TX","28XS","KAUFMAN","US","A110-1","AIRPORT","GENERAL_REMARK","","1","LIVESTOCK ON ARPT.","2","Deleted",""
"2026/04/16","24141.","A","TX","28XS","KAUFMAN","US","A110-2","AIRPORT","GENERAL_REMARK","","2","USE EXTREME CARE: 100' TWR NNE RY 22 THR AT 1000' ON CNTRLN EXTDD.","2","Deleted",""
"2026/04/16","24141.","A","TX","28XS","KAUFMAN","US","A110-3","AIRPORT","GENERAL_REMARK","","3","FOR CD CTC FORT WORTH ARTCC AT 817-858-7584.","2","Deleted",""
"2026/04/16","24194.01","A","TX","0TE5","LAREDO","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","CHIEF PILOT - GIL GIANELLONI 956-286-5696 GGIANELLONI@SANCHEZOG.COM","1","Modified","REMARK"
"2026/05/14","24194.01","A","TX","0TE5","LAREDO","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","CONTACT - JOE B. MALDONADO 956-286-6832; JMALDONADO@SANCHEZOG.COM","2","Modified","REMARK"
"2026/04/16","24216.1","A","TX","T78","LIBERTY","US","A58-16","RUNWAY_END","CLOSE_IN_OBSTN","16","1","31 FT TREES, 0-199 FT DSTC, 182 FT R.","1","Modified","REMARK"
"2026/05/14","24216.1","A","TX","T78","LIBERTY","US","A58-16","RUNWAY_END","CLOSE_IN_OBSTN","16","1","10 FT FENCE, 0-199 FT DSTC, 245 FT R.","2","Modified","REMARK"
"2026/04/16","24217.","A","TX","85TA","LILLIAN","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC FORT WORTH ARTCC AT 817-858-7584.","2","Deleted",""
"2026/04/16","24233.7","A","TX","9XS7","LONE OAK","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","PRVDD PLINES ARE MKD.","2","Deleted",""
"2026/04/16","24233.7","A","TX","9XS7","LONE OAK","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC FORT WORTH ARTCC AT 817-858-7584.","2","Deleted",""
"2026/04/16","24245.01","H","TX","9TX2","LUBBOCK","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","KENNETH.GREENWOOD@DPS.TEXAS.GOV","2","Deleted",""
"2026/04/16","24249.02","A","TX","2TA1","LUFKIN","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","PRVDD AIRPORT REMAINS PVT USE; RESTRICTED TO DAYTIME VFR ONLY; RESTRICTED TO STOL ACFT ONLY; PLINE ON SOUTH END IS OBSTN MARKED.","2","Deleted",""
"2026/04/16","24249.02","A","TX","2TA1","LUFKIN","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC HOUSTON ARTCC AT 281-230-5622.","2","Deleted",""
"2026/04/16","24249.02","A","TX","2TA1","LUFKIN","US","A52-35","RUNWAY_END_OBSTN","OBSTN_TYPE","35","1","ADNL OBSTN PLINE AT THR.","2","Deleted",""
"2026/04/16","24263.7","A","TX","19TA","MC CLENDON-CHISHOLM","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","CONDL--PROVIDED LANDING THRESHOLDS ARE DSPLCD TO PROVIDE CLEAR APPROACHES OF 20:1 OR BETTER.","2","Deleted",""
"2026/04/16","24263.7","A","TX","19TA","MC CLENDON-CHISHOLM","US","A110-1","AIRPORT","GENERAL_REMARK","","1","CTN: WATCH FOR LIVESTOCK ON RWY.","2","Deleted",""
"2026/04/16","24263.7","A","TX","19TA","MC CLENDON-CHISHOLM","US","A110-2","AIRPORT","GENERAL_REMARK","","2","NO LANDING WITHOUT PRIOR APPROVAL.","2","Deleted",""
"2026/04/16","24263.7","A","TX","19TA","MC CLENDON-CHISHOLM","US","A110-3","AIRPORT","GENERAL_REMARK","","3","FOR CD CTC LONE STAR APCH AT 972-615-2799.","2","Deleted",""
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A110-12","AIRPORT","GENERAL_REMARK","","12","50 FT TREES 125 FT EAST OF RWY CNTRLN FM NORTH END OF RWY TO 3050 FT SOUTH.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A110-12","AIRPORT","GENERAL_REMARK","","12","50 FT TREES 125 FT EAST OF RWY CNTRLN, NORTH 1500 FT.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A110-14","AIRPORT","GENERAL_REMARK","","14","FOR DRONE OPERATION REQUESTS & PERMISSION, SEE ARPT WEB SIDE, WWW.AEROCOUNTRY.ORG.","2","Deleted",""
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A110-17","AIRPORT","GENERAL_REMARK","","17","THE CALM WIND RWY 17.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A110-17","AIRPORT","GENERAL_REMARK","","17","CALM WIND RWY 17.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A110-19","AIRPORT","GENERAL_REMARK","","19","DUE TO RWY SLOPE, ACFT NOT VSB FM OPPOSITE END.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A110-19","AIRPORT","GENERAL_REMARK","","19","DUE TO RWY SLOPE, ACFT NOT VSB FM OPPOSITE END OF RWY.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A81-APT","AIRPORT","LGT_SKED","","1","MIRL RWY 17/35 PRESET LOW INTST SS-SR; TO INCR INTST ACTVT - CTAF.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A81-APT","AIRPORT","LGT_SKED","","1","MIRL RWY 17/35 SS-SR PRESET LOW INTST, TO INCR INTST ACTVT - CTAF.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A35-17/35","RUNWAY","GROSS_WT_SW","17/35","1","RSTRD TO ACFT LESS THAN 6500 LBS.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A35-17/35","RUNWAY","GROSS_WT_SW","17/35","1","ACFT OVER 6500 LBS PROHIBITED.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A40-17/35","RUNWAY","RWY_LGT_CODE","17/35","1","NSTD MIRL; ONLY SOUTH 3002 FT IS LGTD.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A40-17/35","RUNWAY","RWY_LGT_CODE","17/35","1","NSTD MIRL;  SOUTH 3000 FT LIGHTED, NORTH 1500 FT UNLIGHTED.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A58-35","RUNWAY_END","CLOSE_IN_OBSTN","35","1","+6 FT FENCE 25 FT 0B; +15 FT RD 55 FT 0B.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A58-35","RUNWAY_END","CLOSE_IN_OBSTN","35","1","6 FT FENCE  26 FT DSTC, 125 FT L/R; 15 FT RD, 38 FT DSTC, 135 FT L/R..","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A42-17_COND","RUNWAY_END","RWY_MARKING_COND","17","1","DSPLCD THR ONLY MKD ON WEST SIDE OF RWY.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A42-17_COND","RUNWAY_END","RWY_MARKING_COND","17","1","DTHR MRKD WITH WHITE TIRES EACH SIDE.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A57-17","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","17","1","APCH SLOPE 0:1 AT DTHR, 28 FT TREES, 0 FT DSTC, 112 FT L.","1","Modified","REMARK"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","A57-17","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","17","1","APCH SLOPE 0:1 AT DTHR, 34 FT TREES, 0 FT DSTC, 70 FT L.","2","Modified","REMARK"
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","A57-35","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","35","1","APCH SLOPE 14:1 FM DTHR, 32 FT TREE, 450 FT DSTC, 82 FT R.","1","Modified","REMARK"
