airwayKey,awyId,awyDesignation,regulatory,remark,airwayString,updateDate,sourceCycle,sourceTable,sourceRowId
AIRWAY:V129,V129,V,Y,,SPI GROWL LOTTO EVERY PIA JPAUL GENSO NOWSO CVA LOTTE DBQ SWAGG FARON QUEST PKRNA ODI CALMS WUMBO EAU UCACI ENTAF QESCA LAMPY DLH HIB TOEGO INKER ZUNNI RAXUE SWAMP INL,2025/09/29,2026-05-14,AWY_BASE,948
AIRWAY:V13,V13,V,Y,,MFE RAYMO MANNY OPULL ASCOT SOLON POGOE CRP ROKKI WORRY AUSTS BLOKS IVOLY TANNA PSX PUKME COSDI ROSEN IAH CLEEP LEGGE WELRO LFK JIPRI CARTH SAMMS ZEVEB BEKEN YECLU EIC IDDAS YIBUN DUBOW TXK DEENS PGO HADES UXADY FSM IXNEL AYUWU CHESO BARKK WARAR BOYLE RZC BUM INRAM ANX LYMES EXCEL LASSO JAWED LMN WIVEY DSM ANKEN NEVAD SHODR ALOCK MCW GOTHE NEWRY KASPR ZIBBY DELZY PEPPR AHMIT FGT,2024/07/23,2026-05-14,AWY_BASE,949|950
AIRWAY:V132,V132,V,Y,,MBW MOIST CYS HAMER SHOOP RAYME TUMBL AKO GERON GLD ORION RANSO DISKS HARAN SPELT YETRU OKZUC JASIG HUT SGF ROBCO LANEZ STEME TBN BACTA LENOX,2025/08/01,2026-05-14,AWY_BASE,951
AIRWAY:V133,V133,V,Y,,LINCO ALDOH BZM ZUGAT MULBE HUBVA STOVE DORFF TELOC KENYA PINEE FEDEX HVQ MBS WHIPP LADIN BORIN TVC CUBKO ESC ZALKI VNZNT SAW PEVXI CMX INL JGKPL,2026/01/27,2026-05-14,AWY_BASE,952
AIRWAY:V134,V134,V,Y,,FFU MAYGY YMONT ARBIH PUC COPUK JISIG JNC PACES EDUKY HUGSI RIYNO SLOLM GLENO LINDZ DBL HERLS LAWSN DAVVY FUNDS BREWS BINBE FQF,2024/03/28,2026-05-14,AWY_BASE,953
AIRWAY:V135,V135,V,Y,,SAYUL BZA COPAW YOCEP BLH ROGBE PKE EED GORSY GFS WHIGG CLARR HIDEN BTY LIDAT TEZUM TPH,2026/02/23,2026-05-14,AWY_BASE,954
AIRWAY:V136,V136,V,Y,,HCH SWELL VXV AUBRY SOT BARRD AFTEN HMV DAMAS STOVE SPEEL MAXME PSK TABER PIGGS DUNCE SBV ALDAN BILLA DUHAM RDU GURBE LANHO DENIL HOKMU FAY EYOBI NERTE COTUB WILDS MOKKA HICKE CRE,2025/05/01,2026-05-14,AWY_BASE,955
AIRWAY:V137,V137,V,Y,,NOVOS IPL BRAWL ZUNGU HENOM TRM PSP WHETO MORON ARRAN PZUKY CAPTZ HITOP HESPE PURPS PMD MOLTT VICKY JEFFY GMN TAFTO AVE,2025/06/10,2026-05-14,AWY_BASE,956
AIRWAY:V138,V138,V,Y,,RIW HUNTZ MBW CIKNA MILKY CYS MOCTU EGBER PIETY SNY GRI BRADY CFLCV GAMBL OCEYI LNK LEBYI MEPWE OVR,2024/07/23,2026-05-14,AWY_BASE,957
AIRWAY:V139,V139,V,Y,,FLO JONAP CARLI LAVIE MOKKA JAYDB DELKO ILM KOBBY WIDGE EWN PEARS RRLEE SUWHT BERTI WINAL RJBOB MCARY NPTUN SWOPE ORF LNSKY CHAWB BEEEG CBEAV RADDS SEWEL SIE AVALO BRIGS HARBO DRIFT MANTA PLUME SHERL DUNEE KOPPY SARDI RICED BEDYA SHLEP BEADS HTO PARCH GARRD TRAIT WACKY ASHWY LAFAY JIKUK YBERA PVD INNDY BURDY KYLES TONNI WIMPY EXALT LBSTA SILVE SEEDY ENE,2025/06/20,2026-05-14,AWY_BASE,958
AIRWAY:V14,V14,V,Y,,CME ONSOM CAPRO WINNS FLATT LBB SHOES FLOYD EXONE CDS JAPUX SMOTE JAMMZ ADOBE JUMEK HBR CARFF IRW TOTES DROPS KEVIL TUL SGF ROBCO LANEZ STEME REBBS VIH STEER DERDF STL,2026/03/18,2026-05-14,AWY_BASE,959
AIRWAY:V140,V140,V,Y,,PNH FASOG GOONI WUDPI ASAZE BFV TUL INOLA TUSOC PRYOR GENET JAMDO RZC CATEX SPRAY GREEM HRO CADAN BERGG PYATT MUVUE INNAM CEMUK WASUD VILLO ARG BNA LENON HETAP HARME LVT WNSOR ESONE LOZ BLF OBERS SOFTY ZOOMS CASTE COVEY HOBOS RELEE MOL TURGA MITER WITTO HOODE CSN,2025/04/25,2026-05-14,AWY_BASE,960
AIRWAY:V141,V141,V,Y,,ACK GROGG CRACO BRUWN GAILS DUNKK CELTS BOS,2020/12/29,2026-05-14,AWY_BASE,961
AIRWAY:V142,V142,V,Y,,TWF MURTH OCLEY SHEAR MLD HUSEM ORNEY FBR WEGEM PUDVY OCS,2014/02/10,2026-05-14,AWY_BASE,962
AIRWAY:V143,V143,V,Y,,GIZMO AZELL GSO LEAKS ULAKE DUNCE HURTT LYH ELLON CLYFF MOL CEROL LURAY KERRE AANTS HOAGE MRB MAPEL ROBRT MULRR HYPER BINNS DELRO JOANE LRP PTW ARD,2025/04/23,2026-05-14,AWY_BASE,963
AIRWAY:V144,V144,V,Y,,FWA TORRR UCAYU BUZZI ZEDIN GUNNE APE MGW ESL LDN,2025/08/14,2026-05-14,AWY_BASE,964
AIRWAY:V146,V146,V,Y,,ALB CTR BAF KIBBE WITNY PUT FOSTY PVD AVONN COSSY MVY ACK,2025/08/18,2026-05-14,AWY_BASE,965
AIRWAY:V147,V147,V,Y,,ARD TATVE MAZIE ZUVIV CFCCJ SPUDS ETX SLATT WHITT LVZ GEE ROC,2024/10/28,2026-05-14,AWY_BASE,966
AIRWAY:V148,V148,V,Y,,FQF LIMEX BORDR TXC MCJEF HCT CINIV LBF OGEZO ECYUS BOKKI JIKNU ONL CURIR TYNDA PUKIC DOLTS FSD SECTO POEMS POGSE ZERAD PILIY RWF COMOS WIDIS RIXIE MAYER WOXEB FUDGE GEP IWD PELTZ PAVGE CIPMI CMX,2024/03/22,2026-05-14,AWY_BASE,967
AIRWAY:V15,V15,V,Y,,TNV HEDIX CLL GASEC HAMAN LOTTA SATTY OMOBE ACT OVFAC IMIPE DRILL THING CQY ZONTO CINOK KEYEG IKOYA BYP ABR IRIWY WISEK MOFIT BIS FIKAG WILTN WASHR TERTL HIDEL PABIC MOT,2025/11/25,2026-05-14,AWY_BASE,968|969
AIRWAY:V150,V150,V,Y,,SFO SUTRO GOBBS SAU COMMO REBAS CROIT FLEAT EMBER SAC,2024/03/28,2026-05-14,AWY_BASE,970
AIRWAY:V152,V152,V,Y,,PIE PLUMY KNEED JENSN KIZER OMN,2023/07/21,2026-05-14,AWY_BASE,971
AIRWAY:V154,V154,V,Y,,RMG TIROE DBN OCONE EHEJO LOTTS BROSE MAYAR SAV,2022/05/25,2026-05-14,AWY_BASE,972
AIRWAY:V155,V155,V,Y,,SINCA BEYLO ANNAN IRQ TREAD JOKER MONET LEDAS WIDER BLOTS LOAFS CTF NOMOE LILLS SDZ OCHOC MOATS RDU FAK ROOKY NABBS COATT OGATE FALKO BRV,2024/07/16,2026-05-14,AWY_BASE,973
AIRWAY:V156,V156,V,Y,,CID REZIE MOSCO MZV,2025/06/17,2026-05-14,AWY_BASE,974
AIRWAY:V157,V157,V,Y,,EYW STRAP TIGAR CARNU DVALL WEVER FAMIN FOGSO DHP LAL URIVE WEBBS HYZER SADEY OCF LEJKO GNV TAALR WIWHE FEGOP JOPXU AYS MAYBE DBN FLO TROCK ROWEL CEGAD FAY BYRNE MANWE JOSCH ISO WIBID TYI RBV TYKES MINKS RENUE APPLE TICKL PROUD DIALS LGA FAMMA CRALY HAARP BASYE VALRE IGN TRESA WIGAN ATHOS GROUP ALB,2026/03/26,2026-05-14,AWY_BASE,975
AIRWAY:V158,V158,V,Y,,MCW POUND ZEZDU DBQ,2023/12/04,2026-05-14,AWY_BASE,976
AIRWAY:V159,V159,V,Y,,DEARY JIHMU PRESK ORL MAMBO LEESE SHIMM CUSAB ALADN OCF GEF YALMI HARKE SALER PZD SHANY AYUVO SAWES AXOSE EUF MILER KENTT SEMAN NIXBY FAYEZ KYLEE ADZIN HANDE VUZ HLI ERPOW CUXEG ZEDTU KUMGE KALIE GQE ARG ZERTY AVARR DGD FORDS SGF OLIVA OLLII TRALE AUGIE HODEN ANX LYMES EXCEL LASSO HANOT STJ TRAIG VIKKI OVR,2025/06/18,2026-05-14,AWY_BASE,977
AIRWAY:V16,V16,V,Y,,LAX DODGR LAHAB PRADO WISUP PDZ EDITS SETER BANDS AHLEX GARNE PSP CONES BLH JAROZ SODSE VICKO BXK ALLIS PERKY AVONA PXR TUKEE SACAT IFNUR JIPON RIYCO GICGE TOTEC PICLI PIMMA TUS SSO ANIMA DARCE CUS HANCH ELP GIFEN RIOWE SFL DILLI CAVRN FEVOM INK JUGUD GOMIT PIZON MERGE TARZN BGS WEEPE LORAN TREAT MERKE ABI ROGEE CIYAL GACEB SHAKY HIBIS UKW ZUMKI BYP OKUCI MONTE RAKOC PRX LENYI GIGVE TXK KECEC HOSES SPARO BUNNS IYUNE PBF KIYEL UJM JEPOB WSTON YUGPU HLI SYI KEYSE FOSUL WAKEE LAUNS HCH BUCKY SWASO VXV PENCE WHINS OTWAY TAKEN HMV DAMAS STOVE SPEEL MAXME PSK LYH LOSEC CONCO VOUCH SHEPS CRUMB FAK RIC ENO BRIEF VCN LEBVE CYN WHITE DIXIE MOVFA JFK KEEPM TRANZ JAFFY CCC KEYED VIKKY CREAM,2026/03/26,2026-05-14,AWY_BASE,978|979
AIRWAY:V160,V160,V,Y,,HBU SKIPT LOZUL RONBE TERRO MURFE LARKS SIGNE FQF HOKER WITNE SAYGE SYLVR TUMBL OGJUN WUBNO SNY,2019/04/24,2026-05-14,AWY_BASE,980
AIRWAY:V161,V161,V,Y,,MQP TIEON UKW FERET ADM JULKU HOLLE PHARA OKM ZORLA HASKL TUL BUM INRAM ANX LYMES EXCEL LASSO JAWED LMN WIVEY DSM ANKEN NEVAD SHODR ALOCK MCW KEFGO LIYIK RST CORDY DOKTR FOBUG FGT GEP,2025/06/10,2026-05-14,AWY_BASE,981
AIRWAY:V162,V162,V,Y,,HAR BOBSS HWANG DUMMR ETX FJC SCOUP HOPCE HUO,2025/10/09,2026-05-14,AWY_BASE,982
AIRWAY:V163,V163,V,Y,,MAM GROSZ BRO HAVIX RELAX MANNY OPULL ASCOT SOLON POGOE CRP SINTO SKIDS SLENA LILJO YENNS EMBOW SAT GOBBY AMUSE BASIS SLIMM AGJ,2025/06/20,2026-05-14,AWY_BASE,983
AIRWAY:V164,V164,V,Y,,SFK FQM DIANO ETX,2020/07/14,2026-05-14,AWY_BASE,984
AIRWAY:V165,V165,V,Y,,MZB SARGS REDIN OCN KELPS DANAH KRAUZ BALBO MIDDS SLI POPPR HERMO LAX VALEY LANGE SAUGS LHS JEFFY LOPES AMONT MINGI ARVIN EHF IVECU TTE EXTRA MARRI JIMPA RAMRE YARKU FMG PYRAM LIBGE SEDTO BINNZ CHOIR NEWPI LKV POCIT URBIA DSD BOTTL HORRN WALDO ELKES MAVER RAWER UBG HOGUM SCAPO DAFFI PITER LOATH ATASY WINLO HOKBO CETRA OLM CARRO JUVGA ARPEE DIGGN CVV,2025/10/06,2026-05-14,AWY_BASE,985
AIRWAY:V166,V166,V,Y,,JPU MOSIC CASOP CKB TYGAR UGJOB ESL CAPON MEPEW MRB RUANE EMI TAFFI FEGOZ BELAY SUDOY CURVY BAINS ELUDE DQO OOD BRIEF LEEAH SIE,2026/01/16,2026-05-14,AWY_BASE,986
AIRWAY:V167,V167,V,Y,,HNK FITRE KERRI WEARD HELON SPECL IGN DEEDE MOONI JUDDS HFD JEWIT PVD TUTOR ZUNUX PEAKE LFV SCUPP WEEZE CEKAY SEROC ARMIE ENE,2021/04/28,2026-05-14,AWY_BASE,987
AIRWAY:V168,V168,V,Y,,VUZ LINTZ GOSSE GIFFY LGC CRAWL MILER KOMER CHIRP EFORD ZUTAG RRS,2018/07/21,2026-05-14,AWY_BASE,988
AIRWAY:V169,V169,V,Y,,TBE KINGO TODDE HGO TXC AKO HINGA SNY JENUK MEILE OFOCI BFF OFOWY SPONS TST WAXER CURSE RAP BEEFY ZAVLI DPR ALENS SHYLS TIMMR OHROR BIS,2023/06/12,2026-05-14,AWY_BASE,989
AIRWAY:V17,V17,V,Y,,BRO HRL FLATZ MFE FATOR ELIZA NELEE HEVUM LRD IRICI KAHAN COT MILET SOMER SAT SHEPE BETTI ZINGO GARDS CWK DARTE REDDA CONRA ROLAC ACT MQP TIEON UKW FERET ADM ZALUN MUSKS WETIX COFIX HAVAK IRW CAMET ZELNU ODINS OLVAE PANIY CAMAR TISSY MMB TUDPE EKEWU FLACK KASBE ZILCH GCK YANUK COFFE WILVA GLD,2025/06/20,2026-05-14,AWY_BASE,990|991
AIRWAY:V170,V170,V,Y,,JMS FAHTU GICAY WODTY ABR AZZOZ ZOTBY FSD RST DIMMY ODI BOOTY FAPKO DLL WREST RANDO EWAWI WIDKI BAE LIIME PETTY BRAVE ENKOW PAITN RAINE PMM OSEGO HEBEL BEJAE POSIE LESSY DUNKS SVM SLT FAVUM SWISS COVOB SEG RAV HWANG KERYN BOYER DETTE PIKKE MXE DQO KIRKK ODESA SWANN PALEO POLLA,2025/08/25,2026-05-14,AWY_BASE,992
AIRWAY:V171,V171,V,Y,,HYK SAAPP MCFEE CHALI LAZYT IIU MAIZE HONOS FRIZN SCOTO TTH EON OCEDO MEDAN JOT ODI VUZID EMILS YUGYY ELIKE FGT AXN STARR ROLAG APRIW IRILE SHELS GFK,2024/07/11,2026-05-14,AWY_BASE,993
AIRWAY:V172,V172,V,Y,,OLU HOVAR BOYSS OVR WUNOT USORE LINDE GUMBO ZISTA ANKEN CINOR TNU OPDUY BEIGE CID,2025/04/11,2026-05-14,AWY_BASE,994
AIRWAY:V173,V173,V,Y,,SPI RAILS JILLY NEWTT EON,2024/10/25,2026-05-14,AWY_BASE,995
AIRWAY:V175,V175,V,Y,,VIH ZIPUR HODGS STITH OGULE HLV IRK OHGEE LACON DSM RWF FITAS ARMUW ULJAB AXN,2024/12/20,2026-05-14,AWY_BASE,996
AIRWAY:V178,V178,V,Y,,HLV BNTON WEVRA CYTKA VIH FAM EWO DEMSE HERMS MAUDD MCFEE SAAPP HYK LOGIC TRENT SLINK BLF,2026/01/16,2026-05-14,AWY_BASE,997
AIRWAY:V179,V179,V,Y,,SSI KIRNS WABIT REIDS TRUET DBN RIPPI WOGOM SINCA CANUK WEMOB HUSKY,2018/05/30,2026-05-14,AWY_BASE,998
AIRWAY:V18,V18,V,Y,,EIC WEBBY GAMMS MLU WOVAS STUEE HEDUD ZIPGI MHZ NOYIG FANEN ENAKE CUNEV MEI IRQ LASHE NORMS HARAB SACKS LAMKE GISTS MEGEE CHS,2023/04/19,2026-05-14,AWY_BASE,999
AIRWAY:V181,V181,V,Y,,IRK OSIVE LMN RILGE CETUB SAJHO OBREC EMEND OVR KENAR IBHEN OFK FAR PAWSS JOCOR GFK,2023/02/28,2026-05-14,AWY_BASE,1000
AIRWAY:V182,V182,V,Y,,OTH YUPVU GAMMA BOSVE JANAS ONP LANKE TIYOT COGOK LUSEY UBG OSWEG BTG PIQRI CARBY LTJ BREED HEPPE UKIAH JELTI BKE NUDEQ WOLIP IBEAM ATOKE LEZLE MQG,2020/08/28,2026-05-14,AWY_BASE,1001
AIRWAY:V183,V183,V,Y,,RZS TAFTO MARIC STIGR EHF,2017/05/24,2026-05-14,AWY_BASE,1002
AIRWAY:V184,V184,V,Y,,PSB RASHE MCMAN PYCAT HAR FAMAV DELRO ROAST GEERI RICKF PADRE MXE EKSEW SAVVY OOD VCN ACY PANZE FALON ZIGGI,2025/08/01,2026-05-14,AWY_BASE,1003
AIRWAY:V185,V185,V,Y,,SAV SPONG DOVER MILEN SARDY HEDIL BEANS IRQ SOT PENCE VXV,2023/01/04,2026-05-14,AWY_BASE,1004
AIRWAY:V186,V186,V,Y,,RZS ZIQOR DEANO HENER FIM SESPE VNY DARTS PURMS ELMOO ITSME PIRRO ADAMM BAYJY TIFNI PDZ NIKKL WESIN TANNR DEGLE ROBNN HAILE PGY,2017/05/24,2026-05-14,AWY_BASE,1005
AIRWAY:V187,V187,V,Y,,ONM WUBBY ENCIA MOPSE BUPNY ABQ AWASH CURLY CABZO TANER MISSY RSK RIZAL MANCA HAVWU HERRM SINSY JNC LOMMA TESSY RACER RENAE OCS SWEAT HONOX RIW FETIK BOY CRANY PECKK PRYER NELWN BIL TASSE JUGAP ZERZO TEKOE WULOL KAVMY GTF TUCKB GUGYI ROSOE OCEDA SQIDS MSO WAANE LOLLO DAIRE RIVAL JIROS OFINO CEPER PETEZ MQG POTOR SEVER RENGO BUTOC DATES BACUN OYREX PSC EXODE NIALS FEBUS ELN THICK OLM OZEYO RINDS CETUV HEVOL AST,2021/04/05,2026-05-14,AWY_BASE,1006
AIRWAY:V188,V188,V,Y,,SLT BLAZE TRUER FQM MUNCI SWANK LVZ EXAGE TALLI COATE SAX NYACK CMK FZOOL SEALL CARLD KURTY GON,2019/08/09,2026-05-14,AWY_BASE,1007
AIRWAY:V190,V190,V,Y,,PXR LAKEY ZERLO GRINE PEAKS TEDDI FORPE IZTIR CHEKR SALTS WEKUM HOZER SJN PERRL ACOMA ABQ DULKE CAYAL RENCO FTI HOLSU ASOYA OWUPO DHT REPPA MMB TUZXY CARON FIRET PER IDLUY JIPMA BVO,2024/05/28,2026-05-14,AWY_BASE,1008
AIRWAY:V191,V191,V,Y,,TOY OREPE DAYRE PANAE AXC MOCEL BLLUE LODGE TARPE RBS NEWTT JESOG BOJAK LISKE OBK WIPED BONOT BAE CORIR OSH EYITI BIPID CHURP USERS ZITOD PEPVY RHI CESSI IWD CEVLU WASPS NOYIC HUGRA LAZNU MASWE DLH HIB GPZ,2026/01/20,2026-05-14,AWY_BASE,1009
AIRWAY:V192,V192,V,Y,,CMI NEWMY BLANO TTH CLOTT VHP,2026/03/24,2026-05-14,AWY_BASE,1010
AIRWAY:V193,V193,V,Y,,TVC SKIPR TIDDU ADENO IROTO LORIW PLN PINES SIGOE SSM,2022/07/11,2026-05-14,AWY_BASE,1011
AIRWAY:V194,V194,V,Y,,CQY ALLMO KISER NAVYS CLL SBI TEMCO CIPDA GUSTI LFT ROSEY TATER LSU CAZZZ MCB WIKZO MIZZE BAING PAULD MEI LIB GUSES RDU ZEBUL EXULE FEBEL TYI,2026/01/20,2026-05-14,AWY_BASE,1012
AIRWAY:V195,V195,V,Y,,OAK BERKS SABLO CROIT CORDD RAGGS BESSA ELEGY ZAKUL ILA JINGO GONGS RBL BURRS TOMAD DINSE YAGER FOT,2026/01/20,2026-05-14,AWY_BASE,1013
AIRWAY:V197,V197,V,Y,,PDZ POM HASSA PMD FISCH JERID ZALJE WIJYI KELEN AMONT MINGI ARVIN EHF,2021/08/06,2026-05-14,AWY_BASE,1014
AIRWAY:V198,V198,V,Y,,SSO HUSIT CUS HANCH ELP TYLAN FABAN HUP AGAZY DOWES FST OZMOS KEMPL JCT DOSSY LEJON TATAR SAT SBI HERBY LLA DOYAD EYUGU ORICH LUFFS LASYO TBD OLEDD SAFES HRV MENTC PEARL MINNI DOGMA ELSIE ROMMY VICKI PLEBE SAINT BFM LOXLY BRATT CDUBB PENSI INBRD ITNEW BAKOS CEW CORKY DEFUN LAARA CHEWS BJLEW MAI SNEAD QUILL SZW LLOYD GEF HADDE TAALR MONIA LIBBY CRG,2025/06/18,2026-05-14,AWY_BASE,1015
AIRWAY:V199,V199,V,Y,,SFO SUTRO GOBBS STINS DUBRY MOLEN BOARS FROSH NATIC ENI WEPLO SABBY MENSE HENLE OBGEE RBL,2020/05/20,2026-05-14,AWY_BASE,1016
AIRWAY:V2,V2,V,Y,,SEA VAMPS BANDR BEEZR ELN BOVYA DOFDO EDSEW UDECU PLUSS MWH BATUM SUBDY ZOOMR YICUB GANGS GEG ROPES HIPRR HILIE MLP LIBRE ALTON MSO SPUNK BAMBE PIXXI RICHD HLN CUSRI SWEDD CONNS NUKUW LVM SUBKY REEPO COLUS NARUW BIL KOXMY NIBBE CONUK ASHLI MLS KIXCO UMWEL QATSA DIK SOXOW ULLIN SAILM HIPNU BIS ZOLUN STIEL TAPNN CAXOL HOLKS JMS HUHJO DUXHO CHAFE HONET FAR WIRDE PANIC TILER AXN OBARE OKOMY TLBAT SODIE GEP KANAC PRESS MANIE TROLL PEGGS ODI,2026/03/26,2026-05-14,AWY_BASE,1017|1018
AIRWAY:V20,V20,V,Y,,MFE SANCA HARGI LATEX JIMIE ASCOT SOLON POGOE CRP COPAN BETZY BOINT PSX LCH HAYES ARTEL CRISP MICRO ZIROR LFT LULEW BUDAM MYRIC WOVON DONBE AWDAD SIMBY VOODO RQR SNAKI SLIDD CLERY MUDDA GPT NESFE SQWID SJI AXSIS AXEJA TENSA MVC PICKS JEFER ALOON MGM AHN JOSPI BOWMN HARTI ELW PEDAL CLEVA DOODD TUXDO SUG GENOD SWENK VAESE BZM SANFI JOTTA INGON PROVE MAYOS LEAKS UFFIN SBV LELLI YUDUG NUTTS MELIA RIC,2025/05/01,2026-05-14,AWY_BASE,1019|1020
AIRWAY:V200,V200,V,Y,,ENI LAPED DALON ILA YUBBA RAILE MRGGO RANGO SIGNA TRUCK VERDI FMG BVL ZONSU BAGGI CEVAR STACO ANEYI FFU PANEL NONTY MTU FECYE OHAPE BONGO RACER EKR JESIE RLG,2025/04/21,2026-05-14,AWY_BASE,1021
AIRWAY:V201,V201,V,Y,,LAX BERRI SOLED PMD,2017/05/24,2026-05-14,AWY_BASE,1022
AIRWAY:V202,V202,V,Y,,SSO VIYUL SVC KEAPS KAPEY TCS,2013/03/14,2026-05-14,AWY_BASE,1023
AIRWAY:V204,V204,V,Y,,HQM HIGDA SOUPY DOCRA OLM MCKEN ALDER WEBIM WHYTE WOREM TAMPO TUDGY YKM MARRK PAPPS PAIDS GUSSE PSC SMITT WATSY CFFMJ GRAPH GEG,2026/03/26,2026-05-14,AWY_BASE,1024
AIRWAY:V207,V207,V,Y,,GLL SHOOP PIETY HALOD BFF,2017/05/24,2026-05-14,AWY_BASE,1025
AIRWAY:V208,V208,V,Y,,VTU WEEZL SXC AVOLS PACIF HUBRD OCN VISTA ROBNN BONDO JLI WARNE TRM CONES CLOWD TNP EED PATOK PGS GUCRU AMERE GCN AWIZO TBC CELAY AROGE PGA AXGEX HVE ADIBE FOSOV PUC MTU EGRIW VEL SNAKY CKW,2026/03/17,2026-05-14,AWY_BASE,1026
AIRWAY:V209,V209,V,Y,,SJI BURIN HAZEY YARBO EUTAW OKW VUZ TRUST SPATT WENDO STAMP GAD,2023/01/04,2026-05-14,AWY_BASE,1027
AIRWAY:V21,V21,V,Y,,SXC SLI AHEIM OLLIE POXKU EBITE PDZ CIVET RAVON GAREY ARRAN DAWNA RESOR LUCER BULGY HEC DANBY WHIGG WOPMA BOACH CRESO DICSA BLD LAPIN MMM HUNKU URIAH BERYL MLF BEVRR MUBNE ZIBRA DTA RUBOY PUCIT FRNZY REEKA FFU JAURN MASIE TCH KAYZE JEMKU OGD RACGO CORIN PIMIE MLD BANNO PIH FALLO CHEER IDA RIGBY DBS WEMKO DLN YARUP HIA GUSIE NNORA JEVAM ICADU HLN TICUS PATRR PONVE HOXEK NUMIJ ETIJO GTF KYELL JEBOB BRADZ CTB CDLYC YQL,2025/04/14,2026-05-14,AWY_BASE,1028|1029
AIRWAY:V210,V210,V,Y,,LAX DOWNE WUJEG PIRRO POM CALBE MEANT GARDY HESPE APLES BASAL HEC GFS UNPAS PRFUM DOMMS PGS GUCRU AMERE GCN TBC YIKLO ROUGH WUDIR FULLY RSK PELDY RESER BBRTA GEMKY MRKKO ALS BLOKE GOSIP RADIO JUKEX BLOOM KINGO TEKAE LAA IRW MINGG LOBOE OKM HAR WILEN LRP TRAGG PIKKE BUNTS SPERY AWISA ARD,2026/03/25,2026-05-14,AWY_BASE,1030
AIRWAY:V211,V211,V,Y,,BRAZO FEMAD BBRTA COKRI DRO SWILL FIMGA UNLAP WOHCI MANCA CEZ,2025/08/01,2026-05-14,AWY_BASE,1031
AIRWAY:V212,V212,V,Y,,TNV OSCER LFK KIYER BODTA VELCO RAFTO APPIN COSGO COCOS AEX JOHON SETTA MCB,2025/06/12,2026-05-14,AWY_BASE,1032
AIRWAY:V213,V213,V,Y,,CRE CHAMS WYLMS BILLL ILM HELNA WALLO JOSCH ESTER TYI GUMBE MAZON HPW ENO SKIPY BESSI EDJER DAVYS ENZEW HOLEY BRAND KORRY RBV WARRD BONIE DIRMY JOELL PIYIN SHOTT TINNI WEKAS SAX SHAFF CRANK FLOSI HELON WEETS TALCO ACOVE ALB,2023/06/20,2026-05-14,AWY_BASE,1033
AIRWAY:V216,V216,V,Y,,LAA WILVA ORION HLC IOW REZIE BILOX LOTTE WACKS LENAS DAVIS PAPOW JVL,2024/12/30,2026-05-14,AWY_BASE,1034
AIRWAY:V217,V217,V,Y,,BESIE TRUDO BAE HAWKN CANUL HISUB LEWKO CHING SHOOD GRB WISOM JEVBI RHI PEWLE CINEX GOLYE KRSMS ERIYI GRASS CEKDA UPADE DLH HIB,2022/11/02,2026-05-14,AWY_BASE,1035
AIRWAY:V218,V218,V,Y,,INL JIBDU WANRI BEBEL SQEAK WIMJY GPZ NEBBS LINDR CIVOL DOCKN UDILE GEP,2026/01/20,2026-05-14,AWY_BASE,1036
AIRWAY:V22,V22,V,Y,,MKK PLUMB ULUAA OGG JNKOH ONOHI BARBY SARDS BONUS PAKKI VELLA OKALA ITO HAKRI SESAW BATES OSTAH SCOON,2022/09/06,2026-05-14,AWY_BASE,1037
AIRWAY:V220,V220,V,Y,,JNC PACES EDUKY HUGSI RIYNO SLOLM RIL NOVJO EKR AXIAL JESKU CHE EGFAX HABRO SBURG TILLI GUVYU RLG HYGEN NIWOT GLL SYLVR AKO MCJEF QWILT MCK LIDIC ZESOB SPRIT JUPUL EAR,2024/12/31,2026-05-14,AWY_BASE,1038
AIRWAY:V221,V221,V,Y,,BIB LISLE BUNKA RACYR OPMUC OOM MOUTH SHB,2026/03/25,2026-05-14,AWY_BASE,1039
AIRWAY:V222,V222,V,Y,,ELP GIFEN RIOWE SFL HOBAN FST OZMOS KEMPL JCT ARPER STV LCH PLRMO HATHA MAXON BOZAN MOGAN WRACK LESTE MCB CETDA WOBAK LBY LIGIC PICAN YARBO MVC PICKS JEFER ALOON MGM PETOC MARST KENTT YARBE TIMMY LGC HONIE TIROE,2025/06/16,2026-05-14,AWY_BASE,1040
AIRWAY:V223,V223,V,Y,,FAK EMMIE HANEY FLUKY,2010/10/04,2026-05-14,AWY_BASE,1041
AIRWAY:V225,V225,V,Y,,EYW STING RIGOR MARCI CITAG HICUP RSW,2025/04/14,2026-05-14,AWY_BASE,1042
AIRWAY:V226,V226,V,Y,,ETG FAVUM ZIMEL FQM MUNCI SWANK LVZ HARTY SCOUP MUGZY STW,2021/01/06,2026-05-14,AWY_BASE,1043
AIRWAY:V227,V227,V,Y,,BVT BOSWL WEARS RBS,2024/10/25,2026-05-14,AWY_BASE,1044
AIRWAY:V228,V228,V,Y,,DLL MSN DEBOW BESIE FARMM UMUZI OBK THORR NEPTS GIJ,2023/04/19,2026-05-14,AWY_BASE,1045
AIRWAY:V229,V229,V,Y,,DONIL LEEAH TUBER ACY PANZE,2023/08/09,2026-05-14,AWY_BASE,1046
